	sp_id	hh_size	latitude	longitude	location	mo_name
1039554	412737	3	55.216977976	61.286138605	POINT (61.286138605 55.216977976)	Kurchatovskiy rayon
872539	346340	2	55.190250851	61.299345935	POINT (61.299345935 55.190250851)	Kurchatovskiy rayon
885562	351499	5	55.190992606	61.296940013	POINT (61.296940013 55.190992606)	Kurchatovskiy rayon
952827	378223	5	55.196079425	61.34429026	POINT (61.34429026 55.196079425)	Kurchatovskiy rayon
1043588	414345	5	55.218836427	61.29446379	POINT (61.29446379 55.218836427)	Kurchatovskiy rayon
855985	339763	3	55.18940199	61.378042055	POINT (61.378042055 55.18940199)	Kurchatovskiy rayon
997937	396169	4	55.2049657	61.28277985	POINT (61.28277985 55.2049657)	Kurchatovskiy rayon
816942	324237	4	55.187026665	61.380140409	POINT (61.380140409 55.187026665)	Kurchatovskiy rayon
1046567	415529	4	55.221072115	61.295067922	POINT (61.295067922 55.221072115)	Kurchatovskiy rayon
1023022	406155	2	55.210744581	61.278391769	POINT (61.278391769 55.210744581)	Kurchatovskiy rayon
868618	344784	2	55.190112606	61.36687827	POINT (61.36687827 55.190112606)	Kurchatovskiy rayon
843108	334645	6	55.188508942	61.294574968	POINT (61.294574968 55.188508942)	Kurchatovskiy rayon
903984	358799	4	55.19251988	61.288947918	POINT (61.288947918 55.19251988)	Kurchatovskiy rayon
1042586	413948	3	55.218122863	61.285463252	POINT (61.285463252 55.218122863)	Kurchatovskiy rayon
1036680	411592	7	55.21562295	61.297427	POINT (61.297427 55.21562295)	Kurchatovskiy rayon
960443	381259	2	55.196468183	61.317252023	POINT (61.317252023 55.196468183)	Kurchatovskiy rayon
862902	342507	6	55.189794675	61.275250512	POINT (61.275250512 55.189794675)	Kurchatovskiy rayon
1021224	405435	2	55.210097425	61.272419969	POINT (61.272419969 55.210097425)	Kurchatovskiy rayon
807096	320339	5	55.186253693	61.283090466	POINT (61.283090466 55.186253693)	Kurchatovskiy rayon
886327	351811	4	55.190993817	61.350334473	POINT (61.350334473 55.190993817)	Kurchatovskiy rayon
935364	371281	4	55.194974986	61.358292262	POINT (61.358292262 55.194974986)	Kurchatovskiy rayon
949346	376842	1	55.195720696	61.340587666	POINT (61.340587666 55.195720696)	Kurchatovskiy rayon
882189	350174	6	55.190725894	61.308047177	POINT (61.308047177 55.190725894)	Kurchatovskiy rayon
985657	391274	1	55.19935953	61.328014683	POINT (61.328014683 55.19935953)	Kurchatovskiy rayon
905135	359253	4	55.192540463	61.336130332	POINT (61.336130332 55.192540463)	Kurchatovskiy rayon
875066	347339	1	55.190401449	61.336162687	POINT (61.336162687 55.190401449)	Kurchatovskiy rayon
915025	363185	3	55.193226953	61.344268882	POINT (61.344268882 55.193226953)	Kurchatovskiy rayon
935250	371235	3	55.194963286	61.308427187	POINT (61.308427187 55.194963286)	Kurchatovskiy rayon
785213	311640	4	55.185109956	61.292963332	POINT (61.292963332 55.185109956)	Kurchatovskiy rayon
1044608	414751	4	55.218998886	61.297993302	POINT (61.297993302 55.218998886)	Kurchatovskiy rayon
1002099	397825	2	55.207013005	61.306924978	POINT (61.306924978 55.207013005)	Kurchatovskiy rayon
913875	362735	2	55.193136677	61.339541298	POINT (61.339541298 55.193136677)	Kurchatovskiy rayon
922503	366159	7	55.193914576	61.354010503	POINT (61.354010503 55.193914576)	Kurchatovskiy rayon
967257	383961	2	55.197039734	61.353206915	POINT (61.353206915 55.197039734)	Kurchatovskiy rayon
993621	394445	1	55.202564959	61.286698846	POINT (61.286698846 55.202564959)	Kurchatovskiy rayon
1040734	413207	1	55.217253451	61.298976413	POINT (61.298976413 55.217253451)	Kurchatovskiy rayon
901857	357949	6	55.192444898	61.364931251	POINT (61.364931251 55.192444898)	Kurchatovskiy rayon
955815	379411	1	55.196207257	61.299443732	POINT (61.299443732 55.196207257)	Kurchatovskiy rayon
930912	369517	2	55.194307868	61.35874064	POINT (61.35874064 55.194307868)	Kurchatovskiy rayon
809213	321175	5	55.186354463	61.380814437	POINT (61.380814437 55.186354463)	Kurchatovskiy rayon
915189	363254	3	55.193226984	61.349628628	POINT (61.349628628 55.193226984)	Kurchatovskiy rayon
879885	349258	3	55.190615107	61.353406425	POINT (61.353406425 55.190615107)	Kurchatovskiy rayon
785082	311588	5	55.185109956	61.292963332	POINT (61.292963332 55.185109956)	Kurchatovskiy rayon
915177	363250	5	55.193226984	61.349628628	POINT (61.349628628 55.193226984)	Kurchatovskiy rayon
1012752	402064	5	55.208638555	61.286289884	POINT (61.286289884 55.208638555)	Kurchatovskiy rayon
915216	363267	2	55.193226984	61.349628628	POINT (61.349628628 55.193226984)	Kurchatovskiy rayon
960148	381141	3	55.196441929	61.331908259	POINT (61.331908259 55.196441929)	Kurchatovskiy rayon
1030884	409286	3	55.213508004	61.292732105	POINT (61.292732105 55.213508004)	Kurchatovskiy rayon
1054406	418579	3	55.23492125	61.298631	POINT (61.298631 55.23492125)	Kurchatovskiy rayon
1003393	398334	10	55.207431392	61.271245605	POINT (61.271245605 55.207431392)	Kurchatovskiy rayon
1048423	416266	2	55.227026145	61.292732376	POINT (61.292732376 55.227026145)	Kurchatovskiy rayon
1023062	406170	3	55.210744581	61.278391769	POINT (61.278391769 55.210744581)	Kurchatovskiy rayon
930039	369156	4	55.194304678	61.281171279	POINT (61.281171279 55.194304678)	Kurchatovskiy rayon
1012683	402034	3	55.208638555	61.286289884	POINT (61.286289884 55.208638555)	Kurchatovskiy rayon
879363	349050	4	55.190608754	61.275768637	POINT (61.275768637 55.190608754)	Kurchatovskiy rayon
918694	364647	3	55.193408259	61.336188402	POINT (61.336188402 55.193408259)	Kurchatovskiy rayon
957611	380131	3	55.196299907	61.331033213	POINT (61.331033213 55.196299907)	Kurchatovskiy rayon
1016918	403720	6	55.209285776	61.280625591	POINT (61.280625591 55.209285776)	Kurchatovskiy rayon
916204	363654	3	55.19326806	61.32222517	POINT (61.32222517 55.19326806)	Kurchatovskiy rayon
1058367	420128	4	55.23561205	61.30224775	POINT (61.30224775 55.23561205)	Kurchatovskiy rayon
1057338	419732	3	55.23523695	61.30342755	POINT (61.30342755 55.23523695)	Kurchatovskiy rayon
1020425	405118	2	55.209878376	61.27611864	POINT (61.27611864 55.209878376)	Kurchatovskiy rayon
947547	376128	6	55.195601681	61.336683024	POINT (61.336683024 55.195601681)	Kurchatovskiy rayon
1046424	415477	3	55.220217089	61.294233821	POINT (61.294233821 55.220217089)	Kurchatovskiy rayon
988187	392280	3	55.200162961	61.316255198	POINT (61.316255198 55.200162961)	Kurchatovskiy rayon
881936	350075	3	55.190692941	61.337647529	POINT (61.337647529 55.190692941)	Kurchatovskiy rayon
1008995	400570	4	55.208299642	61.30395714	POINT (61.30395714 55.208299642)	Kurchatovskiy rayon
1021612	405593	1	55.210189375	61.270381888	POINT (61.270381888 55.210189375)	Kurchatovskiy rayon
880095	349343	6	55.190625821	61.282767535	POINT (61.282767535 55.190625821)	Kurchatovskiy rayon
829176	329100	2	55.187826235	61.390655985	POINT (61.390655985 55.187826235)	Kurchatovskiy rayon
994905	394966	1	55.20331695	61.28518215	POINT (61.28518215 55.20331695)	Kurchatovskiy rayon
819635	325307	2	55.187152439	61.3918166	POINT (61.3918166 55.187152439)	Kurchatovskiy rayon
840504	333609	3	55.188388198	61.272375665	POINT (61.272375665 55.188388198)	Kurchatovskiy rayon
924689	367023	6	55.194005595	61.308554124	POINT (61.308554124 55.194005595)	Kurchatovskiy rayon
950114	377144	2	55.195791237	61.326820746	POINT (61.326820746 55.195791237)	Kurchatovskiy rayon
1034940	410902	3	55.21484209	61.279039878	POINT (61.279039878 55.21484209)	Kurchatovskiy rayon
913498	362583	4	55.193120652	61.323430496	POINT (61.323430496 55.193120652)	Kurchatovskiy rayon
1053457	418214	4	55.234460609	61.297268535	POINT (61.297268535 55.234460609)	Kurchatovskiy rayon
917356	364116	3	55.193307212	61.307881453	POINT (61.307881453 55.193307212)	Kurchatovskiy rayon
914127	362831	3	55.193190883	61.314543562	POINT (61.314543562 55.193190883)	Kurchatovskiy rayon
1011782	401682	2	55.208555375	61.284945784	POINT (61.284945784 55.208555375)	Kurchatovskiy rayon
939612	372975	3	55.195054971	61.346934023	POINT (61.346934023 55.195054971)	Kurchatovskiy rayon
1034004	410525	3	55.214388535	61.303470341	POINT (61.303470341 55.214388535)	Kurchatovskiy rayon
933236	370433	6	55.194851809	61.284694967	POINT (61.284694967 55.194851809)	Kurchatovskiy rayon
850688	337647	4	55.189132606	61.288708055	POINT (61.288708055 55.189132606)	Kurchatovskiy rayon
793710	315014	6	55.185397814	61.390975164	POINT (61.390975164 55.185397814)	Kurchatovskiy rayon
883212	350572	3	55.190796609	61.27496538	POINT (61.27496538 55.190796609)	Kurchatovskiy rayon
978403	388399	3	55.198123843	61.310702562	POINT (61.310702562 55.198123843)	Kurchatovskiy rayon
1056646	419465	3	55.2350911	61.3570872	POINT (61.3570872 55.2350911)	Kurchatovskiy rayon
815573	323698	5	55.186920984	61.393147291	POINT (61.393147291 55.186920984)	Kurchatovskiy rayon
910108	361228	6	55.192974806	61.281161433	POINT (61.281161433 55.192974806)	Kurchatovskiy rayon
1004427	398758	5	55.207725439	61.307203005	POINT (61.307203005 55.207725439)	Kurchatovskiy rayon
943931	374694	2	55.19526806	61.355850391	POINT (61.355850391 55.19526806)	Kurchatovskiy rayon
861571	341977	3	55.189676159	61.327529096	POINT (61.327529096 55.189676159)	Kurchatovskiy rayon
949397	376863	4	55.195720696	61.340587666	POINT (61.340587666 55.195720696)	Kurchatovskiy rayon
909874	361141	7	55.192974806	61.281161433	POINT (61.281161433 55.192974806)	Kurchatovskiy rayon
902237	358100	7	55.192474918	61.292760266	POINT (61.292760266 55.192474918)	Kurchatovskiy rayon
1009140	400631	4	55.208299642	61.30395714	POINT (61.30395714 55.208299642)	Kurchatovskiy rayon
912048	362007	5	55.193019308	61.351732403	POINT (61.351732403 55.193019308)	Kurchatovskiy rayon
799313	317243	5	55.18580005	61.39116355	POINT (61.39116355 55.18580005)	Kurchatovskiy rayon
923766	366661	4	55.194004365	61.315791176	POINT (61.315791176 55.194004365)	Kurchatovskiy rayon
1040479	413107	2	55.217238525	61.281291814	POINT (61.281291814 55.217238525)	Kurchatovskiy rayon
864680	343215	2	55.189899643	61.34631347	POINT (61.34631347 55.189899643)	Kurchatovskiy rayon
1072084	425516	4	55.238595237	61.300571613	POINT (61.300571613 55.238595237)	Kurchatovskiy rayon
981221	389519	4	55.198421998	61.306903025	POINT (61.306903025 55.198421998)	Kurchatovskiy rayon
806071	319929	4	55.186164717	61.290394307	POINT (61.290394307 55.186164717)	Kurchatovskiy rayon
779028	309189	4	55.184817623	61.390417443	POINT (61.390417443 55.184817623)	Kurchatovskiy rayon
794601	315374	3	55.1854615	61.3874362	POINT (61.3874362 55.1854615)	Kurchatovskiy rayon
1001722	397679	3	55.2062802	61.30560335	POINT (61.30560335 55.2062802)	Kurchatovskiy rayon
808229	320787	2	55.186306183	61.288401031	POINT (61.288401031 55.186306183)	Kurchatovskiy rayon
797305	316448	2	55.185698683	61.282204199	POINT (61.282204199 55.185698683)	Kurchatovskiy rayon
854349	339103	2	55.18936855	61.295781374	POINT (61.295781374 55.18936855)	Kurchatovskiy rayon
986869	391760	1	55.199854676	61.312521926	POINT (61.312521926 55.199854676)	Kurchatovskiy rayon
842406	334362	3	55.188477051	61.386014654	POINT (61.386014654 55.188477051)	Kurchatovskiy rayon
911608	361830	3	55.19301713	61.350531005	POINT (61.350531005 55.19301713)	Kurchatovskiy rayon
1030399	409090	2	55.213081099	61.293843897	POINT (61.293843897 55.213081099)	Kurchatovskiy rayon
842690	334477	4	55.188508942	61.294574968	POINT (61.294574968 55.188508942)	Kurchatovskiy rayon
906282	359711	5	55.192549902	61.286795886	POINT (61.286795886 55.192549902)	Kurchatovskiy rayon
860283	341467	4	55.189611424	61.382171698	POINT (61.382171698 55.189611424)	Kurchatovskiy rayon
903414	358569	3	55.19251988	61.288947918	POINT (61.288947918 55.19251988)	Kurchatovskiy rayon
850789	337686	6	55.189132606	61.288708055	POINT (61.288708055 55.189132606)	Kurchatovskiy rayon
942745	374212	3	55.195190398	61.350524673	POINT (61.350524673 55.195190398)	Kurchatovskiy rayon
1047381	415858	7	55.221539625	61.292335978	POINT (61.292335978 55.221539625)	Kurchatovskiy rayon
1021138	405405	4	55.210097425	61.272419969	POINT (61.272419969 55.210097425)	Kurchatovskiy rayon
812984	322671	2	55.186625921	61.299271753	POINT (61.299271753 55.186625921)	Kurchatovskiy rayon
787869	312695	2	55.18521798	61.290324147	POINT (61.290324147 55.18521798)	Kurchatovskiy rayon
1074304	426396	5	55.239227341	61.29967568	POINT (61.29967568 55.239227341)	Kurchatovskiy rayon
858695	340836	1	55.18954895	61.317555024	POINT (61.317555024 55.18954895)	Kurchatovskiy rayon
994894	394961	4	55.20302385	61.31560275	POINT (61.31560275 55.20302385)	Kurchatovskiy rayon
980134	389083	3	55.198265108	61.353504886	POINT (61.353504886 55.198265108)	Kurchatovskiy rayon
1070167	424765	8	55.23816219	61.300836948	POINT (61.300836948 55.23816219)	Kurchatovskiy rayon
993865	394549	3	55.202564959	61.286698846	POINT (61.286698846 55.202564959)	Kurchatovskiy rayon
860932	341723	4	55.189662783	61.276502669	POINT (61.276502669 55.189662783)	Kurchatovskiy rayon
887176	352151	4	55.191004447	61.36447438	POINT (61.36447438 55.191004447)	Kurchatovskiy rayon
880136	349355	3	55.190625821	61.282767535	POINT (61.282767535 55.190625821)	Kurchatovskiy rayon
1002162	397847	4	55.207013005	61.306924978	POINT (61.306924978 55.207013005)	Kurchatovskiy rayon
1015130	403008	2	55.2089117	61.2933614	POINT (61.2933614 55.2089117)	Kurchatovskiy rayon
908367	360538	4	55.192854868	61.342766176	POINT (61.342766176 55.192854868)	Kurchatovskiy rayon
1074287	426390	3	55.239227341	61.29967568	POINT (61.29967568 55.239227341)	Kurchatovskiy rayon
843857	334940	1	55.188585953	61.273930613	POINT (61.273930613 55.188585953)	Kurchatovskiy rayon
1009611	400816	3	55.208321596	61.289789923	POINT (61.289789923 55.208321596)	Kurchatovskiy rayon
1024210	406621	4	55.211247648	61.279975497	POINT (61.279975497 55.211247648)	Kurchatovskiy rayon
813445	322858	3	55.186665637	61.282095248	POINT (61.282095248 55.186665637)	Kurchatovskiy rayon
884135	350939	5	55.19084678	61.308980718	POINT (61.308980718 55.19084678)	Kurchatovskiy rayon
1014996	402954	3	55.2088197	61.2945957	POINT (61.2945957 55.2088197)	Kurchatovskiy rayon
857091	340201	2	55.1894814	61.310374	POINT (61.310374 55.1894814)	Kurchatovskiy rayon
928696	368631	3	55.194138027	61.351224114	POINT (61.351224114 55.194138027)	Kurchatovskiy rayon
1023076	406174	4	55.210744581	61.278391769	POINT (61.278391769 55.210744581)	Kurchatovskiy rayon
912821	362309	3	55.19305539	61.30990327	POINT (61.30990327 55.19305539)	Kurchatovskiy rayon
1080633	428901	2	55.240452556	61.302499659	POINT (61.302499659 55.240452556)	Kurchatovskiy rayon
1018384	404307	4	55.209424809	61.269998155	POINT (61.269998155 55.209424809)	Kurchatovskiy rayon
970267	385160	4	55.197329676	61.304608838	POINT (61.304608838 55.197329676)	Kurchatovskiy rayon
952284	378007	2	55.196061675	61.320270598	POINT (61.320270598 55.196061675)	Kurchatovskiy rayon
1044600	414749	4	55.218998886	61.297993302	POINT (61.297993302 55.218998886)	Kurchatovskiy rayon
1013973	402548	3	55.20873485	61.28889605	POINT (61.28889605 55.20873485)	Kurchatovskiy rayon
847616	336431	4	55.188975939	61.282279591	POINT (61.282279591 55.188975939)	Kurchatovskiy rayon
1040037	412929	5	55.217189558	61.283851107	POINT (61.283851107 55.217189558)	Kurchatovskiy rayon
1046607	415549	1	55.221072115	61.295067922	POINT (61.295067922 55.221072115)	Kurchatovskiy rayon
990742	393308	5	55.20117083	61.316806409	POINT (61.316806409 55.20117083)	Kurchatovskiy rayon
901297	357723	3	55.192413734	61.313597762	POINT (61.313597762 55.192413734)	Kurchatovskiy rayon
882127	350151	3	55.190725894	61.308047177	POINT (61.308047177 55.190725894)	Kurchatovskiy rayon
777662	308646	7	55.184739997	61.388765308	POINT (61.388765308 55.184739997)	Kurchatovskiy rayon
930877	369505	4	55.194307868	61.35874064	POINT (61.35874064 55.194307868)	Kurchatovskiy rayon
938776	372637	3	55.19502905	61.327015352	POINT (61.327015352 55.19502905)	Kurchatovskiy rayon
1036482	411521	3	55.215543331	61.298503898	POINT (61.298503898 55.215543331)	Kurchatovskiy rayon
1008768	400481	2	55.20827505	61.27301475	POINT (61.27301475 55.20827505)	Kurchatovskiy rayon
919028	364781	6	55.193430985	61.361476055	POINT (61.361476055 55.193430985)	Kurchatovskiy rayon
995297	395121	3	55.203484038	61.286394181	POINT (61.286394181 55.203484038)	Kurchatovskiy rayon
830758	329728	2	55.18788795	61.37384845	POINT (61.37384845 55.18788795)	Kurchatovskiy rayon
926861	367901	5	55.194072604	61.344925811	POINT (61.344925811 55.194072604)	Kurchatovskiy rayon
1020342	405086	2	55.209878376	61.27611864	POINT (61.27611864 55.209878376)	Kurchatovskiy rayon
1039182	412589	3	55.21685375	61.29381235	POINT (61.29381235 55.21685375)	Kurchatovskiy rayon
1029018	408540	4	55.212549694	61.280079614	POINT (61.280079614 55.212549694)	Kurchatovskiy rayon
1069013	424312	3	55.23783575	61.29818515	POINT (61.29818515 55.23783575)	Kurchatovskiy rayon
841140	333866	5	55.188398097	61.300893027	POINT (61.300893027 55.188398097)	Kurchatovskiy rayon
957912	380247	3	55.196307445	61.324133189	POINT (61.324133189 55.196307445)	Kurchatovskiy rayon
1012588	402000	2	55.208597586	61.28562623	POINT (61.28562623 55.208597586)	Kurchatovskiy rayon
1082041	429460	3	55.240682089	61.286333992	POINT (61.286333992 55.240682089)	Kurchatovskiy rayon
1010573	401201	4	55.208410646	61.30142601	POINT (61.30142601 55.208410646)	Kurchatovskiy rayon
878205	348592	2	55.190540795	61.331980118	POINT (61.331980118 55.190540795)	Kurchatovskiy rayon
956275	379601	3	55.196207257	61.299443732	POINT (61.299443732 55.196207257)	Kurchatovskiy rayon
917824	364303	6	55.19336435	61.330142863	POINT (61.330142863 55.19336435)	Kurchatovskiy rayon
974978	387031	1	55.197868182	61.317234335	POINT (61.317234335 55.197868182)	Kurchatovskiy rayon
992304	393927	6	55.2021329	61.2848571	POINT (61.2848571 55.2021329)	Kurchatovskiy rayon
1035783	411233	1	55.215432349	61.30239322	POINT (61.30239322 55.215432349)	Kurchatovskiy rayon
854584	339201	4	55.18937095	61.30879765	POINT (61.30879765 55.18937095)	Kurchatovskiy rayon
889807	353191	4	55.191281172	61.382176374	POINT (61.382176374 55.191281172)	Kurchatovskiy rayon
935871	371491	5	55.19499362	61.305260834	POINT (61.305260834 55.19499362)	Kurchatovskiy rayon
1040263	413015	4	55.217189558	61.283851107	POINT (61.283851107 55.217189558)	Kurchatovskiy rayon
893341	354584	9	55.191511041	61.276096312	POINT (61.276096312 55.191511041)	Kurchatovskiy rayon
