	sp_id	sp_hh_id	age	sex	work_id
27488	992955	10694	58	F	1700
27489	639302	10694	13	F	55
27503	1149574	10700	78	F	X
27504	562661	10700	3	F	X
27505	144581	10700	20	M	1702
27506	1167964	10700	83	F	X
27570	822599	10725	38	F	1706
27571	177409	10725	26	M	1706
27572	948614	10725	52	F	1706
27573	624577	10725	11	F	24
27639	283962	10750	38	M	1710
27640	177411	10750	26	M	1710
27641	83575	10750	11	M	70
27642	177410	10750	26	M	1710
27643	283961	10750	38	M	1711
27716	879995	10781	44	F	1715
27717	879996	10781	44	F	1715
27718	879997	10781	44	F	1715
27719	956144	10781	53	F	1715
27829	716177	10823	26	F	1722
27830	742621	10823	30	F	1722
27831	482387	10823	65	M	X
27924	138913	10865	19	M	1728
27925	760353	10865	32	F	1728
27991	842632	10888	40	F	1733
28039	403964	10908	53	M	1736
28040	1133157	10908	74	F	X
28041	1076852	10908	67	F	X
28080	632016	10924	12	F	79
28081	155702	10924	22	M	1739
28082	742623	10924	30	F	1739
28083	742624	10924	30	F	1739
28089	646477	10928	14	F	63
28090	842635	10928	40	F	1739
28091	551292	10928	1	F	X
28092	48932	10928	7	M	3
28114	476104	10937	64	M	X
28115	889134	10937	45	F	1740
28152	1133158	10951	74	F	X
28153	880001	10951	44	F	1744
28154	940662	10951	51	F	1744
28155	1001660	10951	59	F	1744
28258	48938	10991	7	M	10
28259	242522	10991	34	M	1751
28260	368628	10991	48	M	1751
28307	375970	11008	49	M	1755
28308	183492	11008	27	M	1755
28309	183493	11008	27	M	1755
28310	183494	11008	27	M	1755
28311	138918	11008	19	M	1755
28366	1103064	11032	70	F	X
28367	583837	11032	6	F	X
28411	448059	11055	60	M	X
28412	721974	11055	27	F	1763
28481	545674	11083	0	F	X
28482	545675	11083	0	F	X
28529	1111313	11102	71	F	X
28530	410242	11102	54	M	1772
28531	1111310	11102	71	F	X
28532	716181	11102	26	F	1772
28533	1058319	11102	65	F	X
28730	344970	11178	45	M	1785
28731	812274	11178	37	F	1785
28732	812275	11178	37	F	1785
28733	119976	11178	16	M	50
28734	632018	11178	12	F	24
28735	646480	11178	14	F	50
28736	6086	11178	1	M	X
28737	160	11178	0	M	X
28846	992963	11218	58	F	1793
28847	1048869	11218	64	F	X
28848	1019878	11218	61	F	X
28849	1048867	11218	64	F	X
28858	1010572	11223	60	F	1793
28859	48942	11223	7	M	70
28860	48941	11223	7	M	50
28887	721979	11237	27	F	1795
28888	870843	11237	43	F	1795
28889	177414	11237	26	M	1795
28890	448067	11237	60	M	X
28891	422338	11237	56	M	X
28903	898247	11243	46	F	1796
28904	898248	11243	46	F	1797
28905	337004	11243	44	M	1797
29093	1019879	11312	61	F	X
29094	870844	11312	43	F	1806
29095	870845	11312	43	F	1806
29096	870846	11312	43	F	1806
29326	24857	11409	4	M	X
29327	1185219	11409	90	F	X
29426	842641	11444	40	F	1826
29427	1010573	11444	60	F	1826
29428	494220	11444	67	M	X
29429	416238	11444	55	M	1826
29430	160858	11444	23	M	1826
29558	924456	11498	49	F	1834
29559	352913	11498	46	M	1834
29560	32155	11498	5	M	X
29832	183509	11604	27	M	1855
29833	822615	11604	38	F	1855
29834	710654	11604	25	F	1856
29835	970483	11604	55	F	1856
29836	113416	11604	15	M	26
30015	132879	11674	18	M	1866
30016	1111318	11674	71	F	X
30083	880016	11700	44	F	1871
30084	504550	11700	69	M	X
30085	780625	11700	34	F	1871
30086	75176	11700	10	M	55
30087	263801	11700	36	M	1871
30088	40363	11700	6	M	X
30089	716191	11700	26	F	1871
30090	1039336	11700	63	F	X
30091	119987	11701	16	M	106
30092	83598	11701	11	M	35
30167	770019	11733	33	F	1876
30168	1126950	11733	73	F	X
30169	494221	11733	67	M	X
30170	600175	11733	8	F	35
30306	545689	11788	0	F	X
30307	591844	11788	7	F	50
30308	24862	11788	4	M	X
30405	832994	11824	39	F	1890
30406	880022	11824	44	F	1890
30407	106395	11824	14	M	71
30442	569041	11839	4	F	X
30487	1058332	11863	65	F	X
30488	671696	11863	18	F	1898
30489	274263	11863	37	M	1898
30490	556871	11863	2	F	X
30491	1086143	11863	68	F	X
30492	144602	11863	20	M	1899
30545	624589	11879	11	F	71
30608	509576	11909	70	M	X
30609	434482	11909	58	M	X
30698	556872	11945	2	F	X
30699	1151609	11945	79	F	X
30700	441149	11945	59	M	X
30763	126343	11970	17	M	107
30764	659454	11970	16	F	35
30765	320519	11970	42	M	1915
30870	616812	12010	10	F	71
30871	956158	12010	53	F	1921
30872	1111321	12010	71	F	X
30873	1111323	12010	71	F	X
31069	534038	12090	79	M	X
31070	1001690	12090	59	F	1936
31071	91287	12090	12	M	26
31072	91288	12090	12	M	55
31096	1154515	12101	80	F	X
31097	212795	12101	31	M	1938
31098	222268	12101	32	M	1939
31099	302970	12101	40	M	1939
31230	204135	12155	30	M	1947
31231	518532	12155	72	M	X
31232	915964	12155	48	F	1947
31233	1179083	12155	86	F	X
31234	977611	12155	56	F	1947
31235	352925	12155	46	M	1948
31236	822628	12155	38	F	1948
31238	494227	12157	67	M	X
31239	742652	12157	30	F	1948
31240	138927	12158	19	M	1948
31554	32168	12275	5	M	X
31555	32169	12275	5	M	X
32079	705347	12483	24	F	2000
32080	311632	12483	41	M	2000
32081	948638	12483	52	F	2000
32229	530793	12535	76	M	X
32230	337031	12535	44	M	2010
32231	842663	12535	40	F	2010
32257	232090	12550	33	M	2012
32258	1126962	12550	73	F	X
32273	1019907	12557	61	F	X
32274	915968	12557	48	F	2012
32275	75195	12557	10	M	108
32276	653275	12557	15	F	84
32277	653276	12557	15	F	55
32336	562702	12583	3	F	X
32337	734695	12583	29	F	2017
32338	1058345	12583	65	F	X
32339	646493	12583	14	F	55
32390	150114	12604	21	M	2020
32391	263821	12604	36	M	2020
32392	1111337	12604	71	F	X
32393	915969	12604	48	F	2020
32394	1029883	12604	62	F	X
32395	791237	12604	35	F	2020
32496	422361	12642	56	M	X
32497	18122	12642	3	M	X
32498	770048	12642	33	F	2025
32502	1076881	12644	67	F	X
32527	1133178	12655	74	F	X
32528	6108	12655	1	M	X
32600	624602	12683	11	F	26
32601	624601	12683	11	F	8
32665	591864	12712	7	F	106
32666	591865	12712	7	F	10
32667	397529	12712	52	M	2033
32741	562704	12744	3	F	X
32742	742658	12744	30	F	2037
32814	1163347	12771	82	F	X
32815	284004	12771	38	M	2041
32816	403994	12771	53	M	2041
32817	956167	12771	53	F	2041
33004	40381	12841	6	M	X
33005	113431	12841	15	M	26
33006	1058354	12841	65	F	X
33044	91305	12860	12	M	35
33045	742664	12860	30	F	2057
33046	1076885	12860	67	F	X
33056	722001	12865	27	F	2058
33057	397534	12865	52	M	2058
33058	232094	12865	33	M	2059
33088	880040	12878	44	F	2061
33089	880041	12878	44	F	2061
33090	880042	12878	44	F	2061
33091	518539	12878	72	M	X
33372	705355	12980	24	F	2077
33373	499645	12980	68	M	X
33475	915979	13025	48	F	2083
33476	204149	13025	30	M	2083
33477	1147461	13025	77	F	X
33478	870883	13025	43	F	2083
33479	462749	13025	62	M	X
33622	494241	13078	67	M	X
33623	274292	13078	37	M	2093
33624	462751	13078	62	M	X
33671	263834	13099	36	M	2095
33672	404001	13099	53	M	2095
33673	852066	13099	41	F	2095
33887	320551	13182	42	M	2111
33888	624609	13182	11	F	83
33889	263839	13182	36	M	2111
33890	591873	13182	7	F	83
33903	263840	13189	36	M	2112
33904	616828	13189	10	F	70
33905	263841	13189	36	M	2112
33906	791254	13189	35	F	2112
33992	1167986	13223	83	F	X
33993	1086162	13223	68	F	X
33994	40388	13223	6	M	X
33995	302993	13223	40	M	2118
34074	106411	13254	14	M	8
34075	940710	13254	51	F	2122
34076	6115	13254	1	M	X
34077	434520	13254	58	M	X
34078	293923	13254	39	M	2122
34125	263847	13277	36	M	2125
34126	534043	13277	79	M	X
34127	880051	13277	44	F	2125
34128	352940	13277	46	M	2126
34361	1019920	13379	61	F	X
34362	48998	13379	7	M	107
34363	48997	13379	7	M	55
34364	48996	13379	7	M	18
34401	416274	13392	55	M	2141
34402	416273	13392	55	M	2141
34403	416272	13392	55	M	2141
34429	428357	13400	57	M	X
34492	132907	13425	18	M	2149
34493	132906	13425	18	M	2149
34494	132905	13425	18	M	2149
34495	132904	13425	18	M	2150
34589	293927	13463	39	M	2156
34590	624621	13463	11	F	71
34591	624620	13463	11	F	71
34754	494246	13526	67	M	X
34755	462757	13526	62	M	X
34756	274306	13526	37	M	2167
34873	186	13574	0	M	X
34874	583881	13574	6	F	X
34875	583882	13574	6	F	X
34876	583883	13574	6	F	X
34877	383420	13574	50	M	2174
34919	183538	13593	27	M	2177
34920	337052	13593	44	M	2177
34921	337053	13593	44	M	2177
34962	1019930	13608	61	F	X
34963	575934	13608	5	F	X
34964	915992	13608	48	F	2181
34975	232105	13613	33	M	2182
34976	812327	13613	37	F	2183
35073	722013	13656	27	F	2188
35074	476142	13656	64	M	X
35075	476141	13656	64	M	X
35076	6119	13656	1	M	X
35077	770070	13656	33	F	2188
35078	204161	13656	30	M	2188
35079	204160	13656	30	M	2189
35230	1039369	13713	63	F	X
35231	1039370	13713	63	F	X
35232	1039371	13713	63	F	X
35233	1039372	13713	63	F	X
35234	263855	13713	36	M	2197
35235	263856	13713	36	M	2198
35236	263857	13713	36	M	2198
35237	742679	13713	30	F	2198
35238	948663	13713	52	F	2198
35239	948662	13713	52	F	2198
35271	940716	13725	51	F	2200
35272	360918	13725	47	M	2200
35273	360919	13725	47	M	2200
35274	985049	13725	57	F	2200
35282	91318	13730	12	M	71
35283	91319	13730	12	M	18
35284	907308	13730	47	F	2201
35416	462762	13786	62	M	X
35417	462761	13786	62	M	X
35418	212839	13786	31	M	2209
35525	569074	13831	4	F	X
35526	822668	13831	38	F	2216
35527	880071	13831	44	F	2216
35528	985050	13831	57	F	2216
35641	632059	13874	12	F	26
35642	6125	13874	1	M	X
35643	6124	13874	1	M	X
35644	274319	13874	37	M	2221
35694	337062	13890	44	M	2224
35695	734724	13890	29	F	2224
35836	528377	13956	75	M	X
35837	171864	13956	25	M	2232
35838	683613	13956	20	F	2232
35923	232117	13994	33	M	2237
35924	504579	13994	69	M	X
35925	352951	13994	46	M	2238
35926	880072	13994	44	F	2238
35927	833027	13994	39	F	2238
35928	482428	13994	65	M	X
35969	171870	14014	25	M	2240
35970	171869	14014	25	M	2240
35971	66387	14014	9	M	3
36118	770085	14067	33	F	2250
36119	770084	14067	33	F	2250
36120	770083	14067	33	F	2250
36202	284027	14099	38	M	2257
36240	368669	14111	48	M	2259
36241	404015	14111	53	M	2259
36242	120016	14111	16	M	106
36243	120017	14111	16	M	71
36327	1067577	14145	66	F	X
36328	253333	14145	35	M	2263
36355	274328	14155	37	M	2265
36356	1126983	14155	73	F	X
36357	812341	14155	37	F	2265
36358	1176072	14155	85	F	X
36388	551320	14167	1	F	X
36389	404022	14167	53	M	2266
36390	624636	14167	11	F	3
36411	32199	14177	5	M	X
36412	345031	14177	45	M	2267
36667	898298	14276	46	F	2285
36668	18147	14276	3	M	X
36669	970524	14276	55	F	2285
36670	416281	14276	55	M	2285
36964	311657	14391	41	M	2303
36965	91329	14391	12	M	18
36966	113460	14391	15	M	15
36967	328830	14391	43	M	2303
36983	683621	14399	20	F	2304
36984	833037	14399	39	F	2304
37084	196446	14438	29	M	2311
37085	791273	14438	35	F	2311
37088	591897	14440	7	F	18
37121	710693	14454	25	F	2313
37122	98973	14454	13	M	35
37123	368676	14454	48	M	2314
37218	1181432	14489	87	F	X
37219	985063	14489	57	F	2319
37220	434536	14489	58	M	X
37221	734735	14489	29	F	2319
37292	57784	14516	8	M	20
37293	1144437	14516	76	F	X
37436	812352	14575	37	F	2331
37437	916009	14575	48	F	2331
37438	822689	14575	38	F	2332
37439	242595	14575	34	M	2332
37440	616847	14575	10	F	3
37473	734736	14589	29	F	2333
37474	852092	14589	41	F	2333
37475	591901	14589	7	F	79
37476	880088	14589	44	F	2333
37511	852094	14603	41	F	2337
37512	822692	14603	38	F	2337
37513	575948	14603	5	F	X
37589	924509	14636	49	F	2340
37708	791279	14680	35	F	2350
37709	522561	14680	73	M	X
37710	448101	14680	60	M	X
37967	1111374	14781	71	F	X
37968	1111373	14781	71	F	X
37969	274346	14781	37	M	2369
37970	448103	14781	60	M	X
38098	397564	14830	52	M	2378
38099	716228	14830	26	F	2378
38100	1154533	14830	80	F	X
38101	183548	14830	27	M	2378
38275	404040	14899	53	M	2390
38276	150140	14899	21	M	2390
38277	699795	14899	23	F	2390
38334	852107	14921	41	F	2395
38468	907332	14973	47	F	2404
38469	842704	14973	40	F	2404
38470	907333	14973	47	F	2404
38471	842703	14973	40	F	2404
38472	202	14973	0	M	X
38572	1076931	15020	67	F	X
38573	518557	15020	72	M	X
38574	428384	15020	57	M	X
38679	352965	15060	46	M	2416
38680	352964	15060	46	M	2416
38681	556915	15060	2	F	X
38682	1086194	15060	68	F	X
38730	751072	15079	31	F	2418
38771	40424	15095	6	M	X
38781	1103131	15101	70	F	X
38782	608553	15101	9	F	55
38783	1181434	15101	87	F	X
38784	1067593	15101	66	F	X
38785	760438	15101	32	F	2420
38894	591906	15145	7	F	3
38895	889214	15145	45	F	2427
38896	694559	15145	22	F	2427
39771	556919	15479	2	F	X
39772	212885	15479	31	M	2483
39773	1149592	15480	78	F	X
39774	970548	15480	55	F	2483
39775	545737	15480	0	F	X
39917	469680	15529	63	M	X
39918	791302	15529	35	F	2493
39919	183558	15529	27	M	2493
39978	791300	15550	35	F	2496
39979	600238	15550	8	F	66
40073	138970	15595	19	M	2501
40074	898332	15595	46	F	2501
40075	18173	15595	3	M	X
40128	710704	15619	25	F	2507
40199	1001748	15647	59	F	2510
40200	1001749	15647	59	F	2511
40201	274370	15647	37	M	2511
40281	6145	15676	1	M	X
40282	416305	15676	55	M	2516
40283	120040	15676	16	M	79
40284	770112	15676	33	F	2516
40445	1086207	15739	68	F	X
40446	822715	15739	38	F	2524
40447	822714	15739	38	F	2524
40448	212896	15739	31	M	2524
40585	138974	15797	19	M	2533
40586	722037	15797	27	F	2533
40618	907348	15810	47	F	2534
40619	907349	15810	47	F	2534
40644	113485	15822	15	M	50
40645	722036	15822	27	F	2536
40646	138973	15822	19	M	2536
41012	665610	15965	17	F	50
41013	852128	15965	41	F	2559
41014	722040	15965	27	F	2559
41235	183565	16052	27	M	2573
41236	18181	16052	3	M	X
41508	907357	16164	47	F	2592
41509	49048	16164	7	M	20
41510	49049	16164	7	M	50
41585	861868	16193	42	F	2598
41628	476173	16207	64	M	X
41629	476174	16207	64	M	X
41630	476175	16207	64	M	X
41642	32244	16213	5	M	X
41643	556931	16213	2	F	X
41644	802042	16213	36	F	2600
41645	591930	16213	7	F	48
41646	155768	16213	22	M	2600
41647	639392	16213	13	F	55
41942	583926	16334	6	F	X
41943	223	16334	0	M	X
41944	870946	16334	43	F	2620
41945	368704	16334	48	M	2620
41951	75265	16337	10	M	83
41952	722045	16337	27	F	2621
42075	639393	16385	13	F	65
42076	1168010	16385	83	F	X
42077	985093	16385	57	F	2628
42135	462798	16407	62	M	X
42136	462797	16407	62	M	X
42137	196475	16407	29	M	2631
42159	842728	16415	40	F	2633
42160	1058417	16415	65	F	X
42161	870949	16415	43	F	2633
42162	870948	16415	43	F	2633
42170	751093	16421	31	F	2634
42171	530801	16421	76	M	X
42172	66429	16421	9	M	55
42173	66430	16421	9	M	79
42174	791323	16421	35	F	2635
42175	791322	16421	35	F	2635
42199	160919	16432	23	M	2636
42200	802051	16432	36	F	2636
42201	802053	16432	36	F	2637
42218	722047	16441	27	F	2637
42219	545746	16441	0	F	X
42220	253389	16441	35	M	2637
42235	898348	16449	46	F	2638
42236	311694	16449	41	M	2638
42237	880126	16449	44	F	2638
42238	880127	16449	44	F	2639
42282	177495	16468	26	M	2641
42334	932892	16492	50	F	2645
42335	150159	16492	21	M	2645
42336	659513	16492	16	F	18
42337	916049	16492	48	F	2645
42338	916050	16492	48	F	2645
42339	916051	16492	48	F	2645
42457	699820	16536	23	F	2654
42458	699818	16536	23	F	2654
42825	263933	16682	36	M	2678
42826	253396	16682	35	M	2678
42827	916054	16682	48	F	2678
42828	455227	16682	61	M	X
42829	57823	16682	8	M	70
42830	539716	16682	83	M	X
42831	591942	16682	7	F	24
42832	653336	16682	15	F	66
43062	948702	16770	52	F	2695
43063	632102	16770	12	F	66
43064	898359	16770	46	F	2695
43065	716253	16770	26	F	2695
43066	948701	16770	52	F	2695
43147	311703	16806	41	M	2700
43148	311702	16806	41	M	2701
43149	993064	16806	58	F	2701
43150	985099	16806	57	F	2701
43151	985100	16806	57	F	2701
43181	770135	16818	33	F	2703
43209	751098	16832	31	F	2705
43210	751099	16832	31	F	2705
43268	274390	16857	37	M	2709
43269	1001766	16857	59	F	2709
43270	183572	16857	27	M	2709
43271	183571	16857	27	M	2709
43376	434560	16902	58	M	X
43377	822738	16902	38	F	2715
43419	742743	16921	30	F	2717
43420	113495	16921	15	M	10
43421	368716	16921	48	M	2717
43446	49067	16938	7	M	35
43447	274394	16938	37	M	2721
43448	1058431	16938	65	F	X
43449	1058429	16938	65	F	X
43450	49066	16938	7	M	18
43464	1144453	16944	76	F	X
43465	1111405	16944	71	F	X
43639	940759	17004	51	F	2733
43640	940760	17004	51	F	2734
43641	760480	17004	32	F	2734
43642	760479	17004	32	F	2734
43689	632104	17024	12	F	10
43690	948705	17024	52	F	2736
43691	940763	17024	51	F	2736
43692	716254	17025	26	F	2736
43693	1154552	17025	80	F	X
43712	222381	17033	32	M	2738
43713	40460	17033	6	M	X
43714	126402	17033	17	M	107
44470	677805	17331	19	F	2786
44471	1139388	17331	75	F	X
44472	1139387	17331	75	F	X
44486	956235	17337	53	F	2786
44487	24940	17337	4	M	X
44488	632115	17337	12	F	96
44489	956234	17337	53	F	2786
44507	337122	17343	44	M	2787
44508	852155	17343	41	F	2788
44578	138998	17375	19	M	2791
44579	138999	17375	19	M	2791
44580	705396	17375	24	F	2792
44581	311719	17375	41	M	2792
44658	99022	17409	13	M	79
44659	1094590	17409	69	F	X
44660	113500	17409	15	M	96
44788	416322	17458	55	M	2807
44789	993079	17458	58	F	2807
44790	993082	17458	58	F	2807
44822	126407	17474	17	M	96
44823	1020016	17474	61	F	X
44824	32262	17474	5	M	X
44825	1020018	17474	61	F	X
44826	802076	17474	36	F	2809
44827	1020019	17474	61	F	X
44828	802077	17474	36	F	2809
44872	49077	17489	7	M	96
44873	57840	17489	8	M	79
44964	1086241	17527	68	F	X
44965	1067646	17527	66	F	X
44966	932916	17527	50	F	2817
44967	1179108	17527	86	F	X
44968	32263	17527	5	M	X
44969	49078	17527	7	M	79
44987	232208	17538	33	M	2818
44988	232209	17538	33	M	2818
44989	232210	17538	33	M	2819
44990	337128	17538	44	M	2819
44991	232211	17538	33	M	2819
45094	710722	17571	25	F	2823
45095	710723	17571	25	F	2824
45098	1076984	17573	67	F	X
45099	1076985	17573	67	F	X
45149	222393	17594	32	M	2829
45150	861903	17594	42	F	2829
45269	833107	17648	39	F	2836
45270	482468	17648	65	M	X
45271	770154	17648	33	F	2836
45455	870976	17719	43	F	2846
45460	455241	17721	61	M	X
45461	591963	17721	7	F	26
45469	898379	17724	46	F	2846
45521	970593	17748	55	F	2851
45522	963433	17748	54	F	2851
45756	155783	17839	22	M	2869
45757	242675	17839	34	M	2869
45758	791362	17839	35	F	2869
45759	1058448	17839	65	F	X
45886	49091	17892	7	M	50
45887	441246	17892	59	M	X
45888	441247	17892	59	M	X
45889	536558	17892	81	M	X
45890	924558	17892	49	F	2876
45891	139008	17892	19	M	2876
45892	924560	17892	49	F	2876
45893	212941	17892	31	M	2877
45976	665632	17924	17	F	66
45977	889266	17924	45	F	2883
45978	889267	17924	45	F	2883
45979	204260	17924	30	M	2883
45980	204259	17924	30	M	2883
45990	416328	17931	55	M	2883
45991	1154562	17931	80	F	X
45992	1154561	17931	80	F	X
45993	932922	17931	50	F	2883
46013	263959	17938	36	M	2885
46111	311733	17984	41	M	2892
46195	963438	18017	54	F	2898
46196	1001786	18017	59	F	2898
46197	1119153	18017	72	F	X
46218	916079	18027	48	F	2899
46219	155787	18027	22	M	2899
46220	177513	18027	26	M	2900
46221	1010713	18027	60	F	2900
46280	1086252	18050	68	F	X
46281	311735	18050	41	M	2902
46282	683663	18050	20	F	2902
46283	177514	18050	26	M	2902
46284	705404	18050	24	F	2902
46345	940779	18076	51	F	2906
46346	940778	18076	51	F	2906
46347	120070	18076	16	M	61
46348	518576	18076	72	M	X
46349	760507	18076	32	F	2906
46350	760506	18076	32	F	2907
46663	263966	18202	36	M	2928
46664	222408	18202	32	M	2928
46665	569135	18202	4	F	X
46666	24953	18202	4	M	X
46668	591978	18204	7	F	29
46669	551363	18204	1	F	X
46670	932930	18204	50	F	2928
46715	75294	18222	10	M	83
46716	448154	18222	60	M	X
46717	689097	18222	21	F	2932
46718	689098	18222	21	F	2932
46719	760510	18222	32	F	2932
46720	120071	18222	16	M	10
46730	646589	18227	14	F	8
46731	600288	18227	8	F	83
46732	1182983	18227	88	F	X
46733	677816	18227	19	F	2933
46929	75295	18308	10	M	24
46930	956246	18308	53	F	2944
47015	303081	18342	40	M	2949
47016	608617	18342	9	F	79
47017	353026	18342	46	M	2949
47022	1067665	18344	66	F	X
47023	212952	18344	31	M	2949
47024	583953	18344	6	F	X
47025	353027	18344	46	M	2950
47026	204266	18344	30	M	2950
47027	204267	18344	30	M	2950
47400	659536	18494	16	F	66
47401	160953	18494	23	M	2971
47462	99040	18521	13	M	93
47463	99038	18521	13	M	50
47464	177522	18521	26	M	2975
47465	177521	18521	26	M	2975
47653	1049002	18596	64	F	X
47971	1163416	18723	82	F	X
47972	699849	18723	23	F	3007
47973	294030	18723	39	M	3007
47974	428428	18723	57	M	X
48196	1172396	18824	84	F	X
48197	1147483	18824	77	F	X
48198	441256	18824	59	M	X
48236	1001796	18839	59	F	3026
48237	1001797	18839	59	F	3026
48238	1001798	18839	59	F	3027
48239	1001799	18839	59	F	3027
48279	253440	18858	35	M	3029
48280	1168043	18858	83	F	X
48281	488385	18858	66	M	X
48282	488386	18858	66	M	X
48620	422454	18985	56	M	X
48621	422455	18985	56	M	X
48622	422456	18985	56	M	X
48623	360993	18985	47	M	3049
